title,url
Students' Behavioral Intention to Use Gradual Programming Language Hedy: A Technology Acceptance Model,https://dl.acm.org/doi/10.1145/3502718.3524797
Implementation of learning management system based on cloud computing,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040539490&doi=10.1109%2fICISCE.2017.86&partnerID=40&md5=4aa4a220f195cc119f7075720b018fa5
Designing and evaluating a high interactive augmented reality system for programming learning,https://www.sciencedirect.com/science/article/pii/S074756322200067X
The Impact of Iterative Assessment System on Programming Learning Behavior,https://doi.org/10.1145/3383923.3383939
Dynamic Programming vs Q-learning for Feedback Motion Planning of Manipulators,https://ieeexplore.ieee.org/document/10155782/
"Preparing pre-service teachers to integrate teaching technologies into their classrooms: Examining the effects of teaching environments based on open-ended, hands-on and authentic tasks",https://link.springer.com/10.1007/s10639-021-10511-5
Music teachers’ professionalism: Realizing intercultural competence in guzheng education when using a MOOC,https://link.springer.com/10.1007/s10639-023-11710-y
Students’ Misconceptions and Other Difficulties in Introductory Programming: A Literature Review,https://doi.org/10.1145/3077618
Using Data to Understand Difficulties of Learning to Program: A Study with Chinese Middle School Students,https://doi.org/10.1145/3300115.3309521
An Improved Harmony Search Based on Teaching-Learning Strategy for Unconstrained Binary Quadratic Programming,https://ieeexplore.ieee.org/document/9601617/
Exploration of Teaching Reform for C Programming Course Based on OBE-BOPPPS Model and Rain Classroom,https://ieeexplore.ieee.org/document/9603463/
The analysis and application of an educational programming language (RUR-PLE) for a pre-introductory computer science course,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961923984&doi=10.1007%2fs10586-016-0540-6&partnerID=40&md5=28c8bdeccd6b1bb4a8efda4c9f881661
Why is programming so difficult to learn? Patterns of Difficulties Related to Programming Learning Mid-Stage,https://doi.org/10.1145/3011286.3011301
Pattern recognition method for mobile intelligent programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072620073&doi=10.1117%2f12.2539766&partnerID=40&md5=c780bcf3ec5053767aa3d0609d73cbcd
Research on Construction and Practice of Precision Teaching Classroom for University Programming Courses,https://ieeexplore.ieee.org/document/10026313/
Research on General Programming Environment Technology Based on Web,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057507516&doi=10.1051%2fmatecconf%2f201823201040&partnerID=40&md5=f7bfe09c981033cd608180bcb054f155
Design and Implementation of VSTO-based Online Compilation Teaching System for C Language,https://dl.acm.org/doi/10.1145/3569966.3570094
Remote interpreter API model for supporting computer programming adaptive learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062295694&doi=10.12928%2fTELKOMNIKA.v17i1.11585&partnerID=40&md5=2d8a6910bafd5b79aa1adfb40bacbb8e
Implementation of Unplugged Teaching Activities to Foster Computational Thinking Skills in Primary School from a Gender Perspective,https://doi.org/10.1145/3362789.3362813
Innovating System of Real-Time Log Collection and Analysis from Students Learning Visual Programming Language,https://doi.org/10.1145/3543895.3543936
Using a Sociological Lens to Investigate Computing Teachers’ Culturally Responsive Classroom Practices,https://doi.org/10.1145/3568813.3600112
Computing Education Research Landscape through an Analysis of Keywords,https://doi.org/10.1145/3372782.3406276
Learning Block Programming using Scratch among School Children in Malaysia and Australia: An Exploratory Study,https://ieeexplore.ieee.org/document/8510586/
A Concept of Value Trace Problem for Java Code Reading Education,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964355261&doi=10.1109%2fIIAI-AAI.2015.188&partnerID=40&md5=f5fb23d110dfedb7282df1b4f802b483
A proposal of three extensions in blank element selection algorithm for Java programming learning assistant system,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010310991&doi=10.1109%2fGCCE.2016.7800312&partnerID=40&md5=ce3b509598119a2d1bf35d175efe5516
An Informative Test Code Approach for Studying Three Object-Oriented Programming Concepts by Code Writing Problem in Java Programming Learning Assistant System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060304908&doi=10.1109%2fGCCE.2018.8574687&partnerID=40&md5=44abac5e38c54dc8cbd81a46baad766b
Software Quality Metrics Calculations for Java Programming Learning Assistant System,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082395312&doi=10.1109%2fICCA49400.2020.9022823&partnerID=40&md5=d4deb66d5025cf4067095c9665811107
An informative test code approach in code writing problem for three object-oriented programming concepts in java programming learning assistant system,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077147724&partnerID=40&md5=5f4156dcb001ac855cbb33bd476b3c25
Teaching Model Design of Computer Programming Courses for Digital Media Technology Students,https://www.hindawi.com/journals/wcmc/2022/7085914/
Teaching Design and Implementation of Design Mode in the Course of Java Programming in Higher Vocational Colleges,https://iopscience.iop.org/article/10.1088/1742-6596/1856/1/012039
The Construction and Application of Hybrid Teaching Model of Flipping Classroom and Divided Classroom Base on Project-driven in the Teaching of Java programming,https://iopscience.iop.org/article/10.1088/1742-6596/1453/1/012016
Playing coding games to learn computational thinking: What motivates students to use this tool at home?,https://link.springer.com/10.1007/s10639-022-11181-7
Merging daily scene and project development into C-programming,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897734575&doi=10.4028%2fwww.scientific.net%2fAMM.513-517.2174&partnerID=40&md5=9c9f4516c6b9a8c55ad7c52e7f88f235
Exploring the differences and evolution of college students' computational thinking in programming learning through data analysis,https://onlinelibrary.wiley.com/doi/10.1002/cae.22654
Construction and Application of the Project-based Teaching System of Statistical Experiment Course using Python Language,https://ieeexplore.ieee.org/document/10261586/
Reform and Practice of Mixed Teaching of Computer Specialty in Higher Vocational Colleges Based on MOOC + SPOC : Taking the course of C language programming as an example,https://ieeexplore.ieee.org/document/9742366/
Multi-Collaborative C + + Language Experimental Teaching Reformation Based on PTA,https://dl.acm.org/doi/10.1145/3549843.3549846
Heuristic dynamic programming-based learning control for discrete-time disturbed multi-agent systems,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109089419&doi=10.1007%2fs11768-021-00049-9&partnerID=40&md5=44694eb899d88a57377c4184ca8a8de1
Utilizing programming traces to explore and model the dimensions of novices' code‐writing skill,https://onlinelibrary.wiley.com/doi/10.1002/cae.22622
Combining latent profile analysis and programming traces to understand novices’ differences in debugging,https://link.springer.com/10.1007/s10639-022-11343-7
Improving Learning Outcomes with Pair Teaching StrateFiggy in Higher Education: A Case Study in C Programming Language,https://link.springer.com/10.1007/978-981-19-8040-4_12
Effect of different mind mapping approaches on primary school students’ computational thinking skills during visual programming learning,https://www.sciencedirect.com/science/article/pii/S0360131522000161
Improving Students' Python Programming Abilities: An Instructional Method Based on Gap-Filling Flowchart Scaffolding,https://ieeexplore.ieee.org/document/9944456/
C++ Teaching Reform and Exploration Based on ACM/ICPC and Live Code,https://dl.acm.org/doi/10.1145/3582580.3582629
The Analysis and Design of The Introducing Module of the Children's Programming Course,https://doi.org/10.1145/3386415.3386975
CodeRhythm: Designing Inclusive Tangible Programming Blocks,https://doi.org/10.1145/3393914.3395895
Concept-Based Automated Grading of CS-1 Programming Assignments,https://doi.org/10.1145/3597926.3598049
"Design and Construction of ""C Language Programming"" Network Course Based on CDIO",https://ieeexplore.ieee.org/document/9373617/
Research and Application of Mixed Teaching Method of Python Programming Based on SPOC,https://ieeexplore.ieee.org/document/9075799/
A Static Assignment Algorithm of Uniform Jobs to Workers in a User-PC Computing System Using Simultaneous Linear Equations,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140362449&doi=10.3390%2fa15100369&partnerID=40&md5=26cef85a4fa9264c4f27690051d7b4fd
Rethinking on the Teaching Method of Programming Course in Applied Universities Under Higher Education,https://dl.acm.org/doi/10.1145/3425329.3425348
Learning and programming challenges of rust: a mixed-methods study,https://dl.acm.org/doi/10.1145/3510003.3510164
